# Simulation 4 (Up to date)
# 690 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.5 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
58.784,1028.852,1028.852,-27.479,27.56,0.036,0.053,34.829,0.061,34.829,89.9,2.107,0.039,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.906,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.007,90,8.312,895.677,0.001,336.336,0.082,2.902e6,5.75,25.967,0.5,0.286,0.004
59.284,1015.116,1015.116,-27.461,27.541,0.036,0.043,33.78,0.06,33.78,89.898,2.087,0.023,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.905,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.033,90,8.402,897.138,0.001,336.39,0.082,2.903e6,5.75,25.967,0.5,0.286,0.004
59.784,1001.39,1001.39,-27.443,27.522,0.036,0.05,32.739,0.06,32.739,89.895,2.076,0.035,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.906,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.184,90,8.491,898.598,0.001,336.444,0.082,2.904e6,5.75,25.967,0.5,0.286,0.004
60.284,987.673,987.673,-27.426,27.505,0.037,0.04,31.697,0.06,31.697,89.892,2.093,0.017,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.055,90,8.58,900.123,0.001,336.498,0.082,2.905e6,5.75,25.967,0.5,0.286,0.004
60.784,973.965,973.965,-27.407,27.486,0.037,0.037,30.652,0.06,30.652,89.888,2.085,0.004,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.105,90,8.669,901.654,0.001,336.552,0.081,2.907e6,5.75,25.967,0.5,0.286,0.004
61.284,960.266,960.266,-27.389,27.468,0.038,0.086,29.609,0.06,29.61,89.885,2.087,0.078,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.91,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.88,90,8.758,903.185,0.001,336.606,0.081,2.908e6,5.75,25.967,0.5,0.286,0.004
61.784,946.576,946.576,-27.37,27.446,0.037,0.055,28.576,0.059,28.576,89.881,2.048,0.041,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.944,90,8.847,904.714,0.001,336.66,0.081,2.909e6,5.75,25.967,0.5,0.287,0.004
62.284,932.896,932.896,-27.351,27.426,0.037,0.052,27.557,0.059,27.557,89.877,2.027,0.037,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.935,90,8.936,906.243,0.001,336.714,0.081,2.911e6,5.75,25.967,0.5,0.287,0.004
62.784,919.225,919.225,-27.333,27.406,0.037,0.038,26.548,0.059,26.548,89.873,2.009,0.006,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.036,90,9.025,907.77,0.001,336.768,0.081,2.912e6,5.75,25.967,0.5,0.287,0.004
63.284,905.563,905.563,-27.314,27.388,0.037,0.037,25.543,0.059,25.543,89.868,2.012,0.004,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.033,90,9.114,909.297,0.001,336.822,0.081,2.913e6,5.75,25.967,0.5,0.287,0.004
63.784,891.911,891.911,-27.295,27.37,0.038,0.167,24.536,0.059,24.536,89.863,2.014,0.163,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.915,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.572,90,9.203,910.822,0.001,336.876,0.081,2.915e6,5.75,25.967,0.5,0.287,0.004
64.284,878.268,878.268,-27.276,27.345,0.037,0.06,23.549,0.058,23.549,89.858,1.933,0.047,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.789,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.074,90,9.291,912.346,0.001,336.929,0.081,2.916e6,5.75,25.967,0.5,0.287,0.004
64.784,864.634,864.634,-27.258,27.328,0.037,0.126,22.577,0.058,22.577,89.852,1.956,0.121,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.912,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.301,90,9.38,913.869,0.001,336.983,0.081,2.917e6,5.75,25.967,0.5,0.287,0.004
65.284,851.01,851.01,-27.239,27.314,0.037,0.133,21.584,0.058,21.584,89.846,2.017,0.128,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.912,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.382,90,9.468,915.392,0.001,337.037,0.081,2.918e6,5.75,25.967,0.5,0.287,0.003
65.784,837.395,837.395,-27.22,27.3,0.036,0.075,20.559,0.058,20.559,89.839,2.081,0.065,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.271,90,9.557,916.913,0.001,337.09,0.081,2.919e6,5.75,25.967,0.5,0.287,0.003
66.284,823.79,823.79,-27.202,27.284,0.036,0.055,19.511,0.058,19.511,89.831,2.113,0.041,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.236,90,9.645,918.433,0.001,337.144,0.081,2.921e6,5.75,25.967,0.5,0.287,0.003
66.784,810.193,810.193,-27.184,27.268,0.036,0.042,18.449,0.057,18.449,89.822,2.134,0.021,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.202,90,9.734,919.952,0.001,337.198,0.081,2.922e6,5.75,25.967,0.5,0.287,0.003
67.284,796.605,796.605,-27.166,27.25,0.036,0.084,17.379,0.057,17.379,89.812,2.144,0.075,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.946,90,9.822,921.47,0.001,337.251,0.081,2.923e6,5.75,25.967,0.5,0.287,0.003
67.784,783.027,783.027,-27.148,27.229,0.036,0.066,16.317,0.057,16.317,89.8,2.107,0.055,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.965,90,9.91,922.987,0.001,337.305,0.08,2.924e6,5.75,25.967,0.5,0.288,0.003
68.284,769.458,769.458,-27.13,27.209,0.036,0.055,15.27,0.057,15.27,89.787,2.079,0.041,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.975,90,9.999,924.503,0.001,337.358,0.08,2.925e6,5.75,25.967,0.5,0.288,0.003
68.784,755.897,755.897,-27.112,27.19,0.036,0.072,14.235,0.057,14.236,89.772,2.059,0.062,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.239,90,10.087,926.018,0.001,337.411,0.08,2.927e6,5.75,25.967,0.5,0.288,0.003
69.284,742.346,742.346,-27.094,27.174,0.036,0.04,13.198,0.056,13.199,89.755,2.09,0.019,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.047,90,10.175,927.532,0.001,337.465,0.08,2.928e6,5.75,25.967,0.5,0.288,0.003
69.784,728.804,728.804,-27.076,27.155,0.036,0.036,12.156,0.056,12.156,89.735,2.08,4.214e-5,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.09,90,10.263,929.045,0.001,337.518,0.08,2.929e6,5.75,25.967,0.5,0.288,0.003
70.284,715.27,715.27,-27.058,27.138,0.036,0.053,11.116,0.056,11.116,89.712,2.08,0.039,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.981,90,10.351,930.557,0.001,337.571,0.08,2.93e6,5.75,25.967,0.5,0.288,0.003
70.784,701.746,701.746,-27.04,27.118,0.036,0.036,10.081,0.056,10.081,89.683,2.06,0.001,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.066,90,10.439,932.068,0.001,337.625,0.08,2.931e6,5.75,25.967,0.5,0.288,0.003
71.284,688.23,688.23,-27.022,27.101,0.036,0.134,9.051,0.056,9.051,89.648,2.06,0.129,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.91,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.714,90,10.527,933.578,0.001,337.678,0.08,2.933e6,5.75,25.967,0.5,0.289,0.003
71.784,674.724,674.724,-27.004,27.078,0.035,0.035,8.037,0.055,8.037,89.606,1.995,0.003,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.906,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.995,90,10.614,935.087,0.001,337.731,0.08,2.934e6,5.75,25.967,0.5,0.289,0.003
72.284,661.226,661.226,-26.987,27.06,0.035,0.068,7.04,0.055,7.04,89.551,1.994,0.058,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.843,90,10.702,936.595,0.001,337.784,0.08,2.935e6,5.75,25.967,0.5,0.289,0.003
72.784,647.737,647.737,-26.969,27.04,0.036,0.128,6.05,0.055,6.05,89.48,1.964,0.123,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.637,90,10.79,938.102,0.001,337.837,0.08,2.936e6,5.75,25.967,0.5,0.289,0.003
73.284,634.257,634.257,-26.951,27.018,0.035,0.05,5.083,0.055,5.084,89.383,1.903,0.035,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.905,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.01,90,10.877,939.608,0.001,337.891,0.08,2.937e6,5.75,25.967,0.5,0.289,0.003
73.784,620.786,620.786,-26.934,27.002,0.036,0.146,4.127,0.055,4.128,89.243,1.921,0.141,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.91,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.318,90,10.965,941.114,0.001,337.944,0.08,2.939e6,5.75,25.967,0.5,0.289,0.003
74.284,607.323,607.323,-26.916,26.99,0.034,0.07,3.149,0.054,3.15,89.011,1.991,0.061,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.905,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.168,90,11.052,942.618,0.001,337.997,0.08,2.94e6,5.75,25.967,0.5,0.29,0.003
74.784,593.87,593.87,-26.899,26.975,0.035,0.114,2.146,0.054,2.147,88.554,2.022,0.108,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.735,90,11.14,944.121,0.001,338.05,0.08,2.941e6,5.75,25.967,0.5,0.29,0.003
75.284,580.424,580.424,-26.881,26.953,0.034,0.05,1.149,0.054,1.15,87.31,1.968,0.036,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.904,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.878,90,11.227,945.623,0.001,338.103,0.08,2.942e6,5.75,25.967,0.5,0.29,0.003
75.784,566.988,566.988,-26.864,26.935,0.034,0.044,0.169,0.054,0.178,72.372,1.95,0.028,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.905,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.036,90,11.315,947.124,0.001,338.156,0.079,2.943e6,5.75,25.967,0.5,0.29,0.003
76.284,553.56,553.56,-26.847,26.919,0.035,0.101,-0.809,0.054,0.811,273.79,1.964,0.095,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.79,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.232,90,11.402,948.624,0.001,338.208,0.079,2.944e6,5.75,25.967,0.5,0.29,0.003
76.784,540.141,540.141,-26.83,26.905,0.034,0.038,-1.803,0.053,1.804,271.697,2.011,0.017,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.904,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.973,90,11.489,950.124,0.001,338.261,0.079,2.945e6,5.75,25.967,0.5,0.29,0.003
77.284,526.73,526.73,-26.813,26.888,0.034,0.067,-2.806,0.053,2.807,271.086,2.002,0.058,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.905,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.854,90,11.576,951.622,0.001,338.314,0.079,2.947e6,5.75,25.967,0.5,0.29,0.003
77.784,513.328,513.328,-26.796,26.868,0.034,0.037,-3.8,0.053,3.8,270.799,1.973,0.016,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.904,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.94,90,11.663,953.119,0.001,338.367,0.079,2.948e6,5.75,25.967,0.5,0.29,0.003
78.284,499.934,499.934,-26.779,26.851,0.034,0.055,-4.785,0.053,4.785,270.633,1.966,0.044,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.905,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.094,90,11.75,954.616,0.001,338.42,0.079,2.949e6,5.75,25.967,0.5,0.291,0.003
78.784,486.549,486.549,-26.762,26.836,0.034,0.038,-5.773,0.053,5.773,270.522,1.987,0.016,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.906,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.952,90,11.837,956.186,0.001,338.472,0.079,2.95e6,5.75,25.967,0.5,0.291,0.003
79.284,473.172,473.172,-26.745,26.818,0.035,0.043,-6.765,0.052,6.765,270.444,1.979,0.025,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.057,90,11.924,957.755,0.001,338.525,0.079,2.952e6,5.75,25.967,0.5,0.291,0.003
79.784,459.804,459.804,-26.727,26.801,0.035,0.065,-7.757,0.052,7.758,270.386,1.992,0.055,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.851,90,12.011,959.323,0.001,338.578,0.079,2.953e6,5.75,25.967,0.5,0.291,0.003
80.284,446.445,446.445,-26.71,26.782,0.036,0.105,-8.746,0.052,8.746,270.341,1.964,0.099,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.91,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.704,90,12.098,960.889,0.001,338.63,0.079,2.954e6,5.75,25.967,0.5,0.291,0.003
80.784,433.095,433.095,-26.692,26.761,0.035,0.065,-9.716,0.052,9.716,270.306,1.915,0.054,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.776,90,12.185,962.455,0.001,338.683,0.079,2.955e6,5.75,25.967,0.5,0.291,0.003
81.284,419.753,419.753,-26.674,26.741,0.035,0.072,-10.667,0.052,10.667,270.278,1.887,0.063,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.067,90,12.272,964.02,0.001,338.735,0.079,2.957e6,5.75,25.967,0.5,0.291,0.003
81.784,406.42,406.42,-26.657,26.726,0.035,0.041,-11.618,0.052,11.618,270.254,1.919,0.022,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.988,90,12.358,965.584,0.001,338.788,0.079,2.958e6,5.75,25.967,0.5,0.291,0.003
82.284,393.096,393.096,-26.639,26.709,0.036,0.127,-12.58,0.051,12.58,270.234,1.93,0.122,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.911,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.271,90,12.445,967.146,0.001,338.84,0.079,2.959e6,5.75,25.967,0.5,0.292,0.003
82.784,379.781,379.781,-26.621,26.696,0.035,0.088,-13.56,0.051,13.561,270.216,1.991,0.081,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.22,90,12.531,968.708,0.001,338.893,0.079,2.96e6,5.75,25.967,0.5,0.292,0.003
83.284,366.475,366.475,-26.604,26.681,0.035,0.049,-14.566,0.051,14.566,270.2,2.032,0.035,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.947,90,12.618,970.269,0.001,338.945,0.078,2.962e6,5.75,25.967,0.5,0.292,0.003
83.784,353.177,353.177,-26.587,26.663,0.035,0.087,-15.578,0.051,15.578,270.187,2.014,0.079,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.809,90,12.704,971.828,0.001,338.998,0.078,2.963e6,5.75,25.967,0.5,0.292,0.003
84.284,339.888,339.888,-26.569,26.643,0.034,0.035,-16.575,0.051,16.575,270.175,1.975,0.005,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.907,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.971,90,12.791,973.387,0.001,339.05,0.078,2.964e6,5.75,25.967,0.5,0.292,0.003
84.784,326.608,326.608,-26.552,26.625,0.035,0.077,-17.562,0.05,17.562,270.164,1.972,0.068,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.166,90,12.877,974.944,0.001,339.102,0.078,2.965e6,5.75,25.967,0.5,0.292,0.003
85.284,313.336,313.336,-26.535,26.611,0.035,0.098,-18.556,0.05,18.556,270.155,2.006,0.092,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.909,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.264,90,12.963,976.501,0.001,339.155,0.078,2.967e6,5.75,25.967,0.5,0.292,0.003
85.784,300.073,300.073,-26.518,26.597,0.034,0.035,-19.571,0.05,19.571,270.146,2.052,0.008,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.906,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.041,90,13.05,978.057,0.001,339.207,0.078,2.968e6,5.75,25.967,0.5,0.292,0.003
86.284,286.818,286.818,-26.501,26.58,0.034,0.09,-20.596,0.05,20.596,270.139,2.048,0.084,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.908,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.832,90,13.136,979.611,0.001,339.259,0.078,2.969e6,5.75,25.967,0.5,0.292,0.003
86.784,273.572,273.572,-26.483,26.559,0.034,0.05,-21.61,0.05,21.61,270.132,2.007,0.036,28.61,-80.6,NaN,NaN,NaN,NaN,50.708,89.954,2331.4,291.4,0.386,8.314e-4,9.791,0,99.294,-17.269,0,0,22.906,21.074,0,21.074,0,21.074,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.918,90,13.222,981.165,0.001,339.311,0.078,2.97e6,5.75,25.967,0.5,0.292,0.003
