# Simulation 10 (Up to date)
# 597 data points written for 58 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (26.5 m/s):  "Parachute"
#
# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
12.063,1269.103,1269.103,44.456,44.821,-10.467,10.467,76.931,0.03,76.931,89.978,5.706,0.003,28.61,-80.599,0.384,-4.357e-7,1.277,9.79e-4,79.757,89.966,2330,290,0.392,8.311e-4,9.788,130.065,99.585,5.301,0,0,1.554,0.543,0.447,0.014,0.081,0.543,0.101,0.532,3.063e-4,0,0,0,0,9.391e-4,2.02,90,6.751,870.121,0.001,335.39,0.135,4.675e6,5.75,25.967,0.05,0.134,0.006
12.113,1271.312,1271.312,43.934,44.302,-10.438,10.438,77.216,0.03,77.216,89.978,5.703,0.087,28.61,-80.599,0.112,-4.281e-7,1.665,6.027e-4,79.833,89.966,2330,290,0.392,8.311e-4,9.788,130.553,99.585,5.386,0,0,1.521,0.543,0.448,0.014,0.081,0.543,0.029,0.154,-3.631e-4,0,0,0,0,0.002,2.087,90,6.736,869.886,0.001,335.381,0.133,4.622e6,5.75,25.967,0.05,0.134,0.006
12.163,1273.496,1273.496,43.412,43.785,-10.416,10.417,77.501,0.03,77.501,89.978,5.698,0.125,28.61,-80.599,0.025,-4.259e-7,-1.724,-0.005,79.919,89.965,2330,290,0.392,8.311e-4,9.788,130.711,99.585,5.413,0,0,1.488,0.544,0.449,0.014,0.081,0.544,0.006,0.036,-3.22e-4,0,0,0,0,-0.002,2.04,90,6.722,869.654,0.001,335.373,0.131,4.567e6,5.75,25.967,0.05,0.134,0.006
12.213,1275.654,1275.654,42.892,43.268,-10.397,10.398,77.786,0.031,77.786,89.977,5.691,0.153,28.61,-80.599,0.133,-4.338e-7,-1.611,-0.002,80.003,89.965,2330,290,0.392,8.311e-4,9.788,130.513,99.585,5.379,0,0,1.455,0.545,0.45,0.014,0.081,0.545,0.034,0.187,-3.647e-4,0,0,0,0,-0.002,1.973,90,6.708,869.424,0.001,335.364,0.13,4.512e6,5.75,25.967,0.05,0.135,0.006
12.263,1277.785,1277.785,42.373,42.752,-10.377,10.379,78.07,0.031,78.07,89.977,5.682,0.188,28.61,-80.599,0.268,-4.357e-7,-1.278,-0.002,80.076,89.964,2330,290,0.392,8.311e-4,9.788,130.268,99.585,5.336,0,0,1.423,0.546,0.451,0.014,0.081,0.546,0.07,0.374,1.358e-4,0,0,0,0,-0.001,1.936,90,6.694,869.197,0.001,335.356,0.128,4.457e6,5.75,25.967,0.05,0.135,0.005
12.313,1279.891,1279.891,41.854,42.237,-10.361,10.363,78.354,0.031,78.354,89.977,5.673,0.196,28.61,-80.599,0.316,-4.37e-7,-0.863,-0.002,80.129,89.964,2330,290,0.392,8.311e-4,9.788,130.182,99.585,5.321,0,0,1.39,0.547,0.452,0.014,0.081,0.547,0.082,0.44,4.186e-4,0,0,0,0,-4.831e-4,1.847,90,6.681,868.973,0.001,335.347,0.127,4.402e6,5.75,25.967,0.05,0.135,0.005
12.363,1281.971,1281.971,41.337,41.723,-10.34,10.343,78.637,0.031,78.637,89.977,5.662,0.244,28.61,-80.599,0.503,-4.488e-7,-0.264,-0.002,80.159,89.963,2330,290,0.392,8.311e-4,9.788,129.848,99.585,5.263,0,0,1.36,0.548,0.453,0.014,0.081,0.548,0.133,0.698,-2.172e-4,0,0,0,0,-4.624e-5,1.884,90,6.667,868.752,0.001,335.339,0.125,4.349e6,5.75,25.967,0.05,0.136,0.005
12.413,1284.025,1284.025,40.82,41.209,-10.32,10.324,78.92,0.032,78.92,89.977,5.649,0.285,28.61,-80.599,0.669,-4.821e-7,0.578,-0.002,80.152,89.963,2330,290,0.392,8.311e-4,9.788,129.559,99.585,5.213,0,0,1.33,0.549,0.454,0.014,0.081,0.55,0.178,0.925,1.238e-4,0,0,0,0,2.275e-4,1.93,90,6.654,868.534,0.001,335.331,0.124,4.296e6,5.75,25.967,0.05,0.136,0.005
12.463,1286.053,1286.053,40.305,40.697,-10.303,10.308,79.202,0.032,79.202,89.977,5.634,0.308,28.61,-80.599,0.776,-4.949e-7,1.584,-0.002,80.098,89.963,2330,290,0.392,8.311e-4,9.788,129.374,99.585,5.181,0,0,1.301,0.55,0.455,0.014,0.081,0.551,0.207,1.07,-3.599e-4,0,0,0,0,0.002,1.966,90,6.641,868.318,0.001,335.323,0.122,4.244e6,5.75,25.967,0.05,0.136,0.005
12.513,1288.055,1288.055,39.79,40.185,-10.288,10.293,79.483,0.032,79.483,89.977,5.618,0.32,28.61,-80.599,0.846,-4.659e-7,2.681,-0.002,79.992,89.962,2330,290,0.392,8.311e-4,9.788,129.253,99.585,5.16,0,0,1.272,0.551,0.456,0.014,0.081,0.552,0.226,1.163,4.333e-5,0,0,0,0,0.005,2.011,90,6.628,868.105,0.001,335.315,0.121,4.191e6,5.75,25.967,0.05,0.136,0.005
12.563,1290.032,1290.032,39.276,39.673,-10.276,10.281,79.764,0.032,79.764,89.977,5.602,0.307,28.61,-80.599,0.82,-4.26e-7,3.803,-0.002,79.829,89.962,2330,290,0.392,8.311e-4,9.788,129.296,99.585,5.167,0,0,1.242,0.552,0.457,0.014,0.081,0.553,0.219,1.122,-1.473e-4,0,0,0,0,0.011,2.026,90,6.615,867.895,0.001,335.307,0.119,4.138e6,5.75,25.967,0.05,0.137,0.005
12.613,1291.983,1291.983,38.762,39.163,-10.272,10.275,80.044,0.033,80.044,89.977,5.588,0.25,28.61,-80.599,0.62,-4.624e-7,4.705,-0.002,79.616,89.962,2330,290,0.392,8.311e-4,9.788,129.641,99.585,5.227,0,0,1.211,0.553,0.458,0.014,0.081,0.554,0.164,0.841,-3.936e-4,0,0,0,0,0.017,1.949,90,6.602,867.687,0.001,335.3,0.118,4.084e6,5.75,25.967,0.05,0.137,0.005
12.663,1293.908,1293.908,38.249,38.653,-10.267,10.269,80.323,0.033,80.323,89.977,5.577,0.207,28.61,-80.599,0.459,-4.644e-7,5.385,-0.001,79.362,89.962,2330,290,0.392,8.311e-4,9.788,129.922,99.585,5.276,0,0,1.181,0.554,0.459,0.014,0.081,0.554,0.121,0.614,7.17e-5,0,0,0,0,0.022,1.925,90,6.59,867.482,0.001,335.292,0.116,4.03e6,5.75,25.967,0.05,0.137,0.005
12.713,1295.808,1295.808,37.735,38.144,-10.266,10.267,80.601,0.033,80.601,89.977,5.568,0.141,28.61,-80.599,0.188,-4.621e-7,5.75,2.498e-4,79.083,89.962,2330,290,0.392,8.311e-4,9.788,130.404,99.585,5.36,0,0,1.151,0.555,0.46,0.014,0.081,0.555,0.049,0.236,-2.137e-4,0,0,0,0,0.026,1.839,90,6.577,867.28,0.001,335.285,0.115,3.976e6,5.75,25.967,0.05,0.137,0.005
12.763,1297.681,1297.681,37.222,37.635,-10.262,10.262,80.88,0.033,80.88,89.976,5.562,0.098,28.61,-80.599,6.229e-4,-4.633e-7,0,0,78.792,89.962,2330,290,0.392,8.311e-4,9.788,130.746,99.585,5.419,0,0,1.123,0.556,0.461,0.014,0.081,0.556,1.605e-4,4.382e-4,-4.88e-4,0,0,0,0,0,1.813,90,6.565,867.081,0.001,335.277,0.113,3.922e6,5.75,25.967,0.05,0.138,0.005
12.813,1299.53,1299.53,36.709,37.128,-10.258,10.258,81.158,0.033,81.158,89.976,5.558,0.057,28.61,-80.599,0.192,-4.702e-7,-5.714,0.004,78.502,89.963,2330,290,0.392,8.311e-4,9.788,130.396,99.585,5.359,0,0,1.095,0.557,0.463,0.014,0.081,0.557,0.05,0.294,4.338e-4,0,0,0,0,-0.027,1.781,90,6.553,866.884,0.001,335.27,0.112,3.869e6,5.75,25.967,0.05,0.138,0.005
12.863,1301.352,1301.352,36.196,36.62,-10.253,10.253,81.435,0.034,81.435,89.976,5.556,0.023,28.61,-80.599,0.358,-4.659e-7,-5.37,0.003,78.224,89.963,2330,290,0.392,8.311e-4,9.788,130.098,99.585,5.307,0,0,1.067,0.558,0.464,0.014,0.081,0.558,0.094,0.522,1.858e-4,0,0,0,0,-0.025,1.754,90,6.541,866.69,0.001,335.263,0.11,3.816e6,5.75,25.967,0.05,0.138,0.005
12.913,1303.149,1303.149,35.684,36.114,-10.246,10.246,81.713,0.034,81.713,89.976,5.555,0.001,28.61,-80.599,0.47,-4.647e-7,-4.914,0.003,77.967,89.963,2330,290,0.392,8.311e-4,9.788,129.898,99.585,5.272,0,0,1.041,0.559,0.465,0.014,0.081,0.56,0.124,0.673,3.593e-5,0,0,0,0,-0.021,1.746,90,6.53,866.499,0.001,335.256,0.109,3.763e6,5.75,25.967,0.05,0.139,0.005
12.963,1304.921,1304.921,35.172,35.608,-10.241,10.241,81.991,0.034,81.991,89.976,5.556,0.026,28.61,-80.599,0.612,-4.8e-7,-4.287,0.003,77.736,89.963,2330,290,0.392,8.311e-4,9.788,129.65,99.585,5.229,0,0,1.014,0.56,0.466,0.014,0.081,0.561,0.162,0.863,-1.88e-4,0,0,0,0,-0.017,1.697,90,6.518,866.311,0.001,335.249,0.107,3.71e6,5.75,25.967,0.05,0.139,0.005
13.013,1306.667,1306.667,34.66,35.103,-10.225,10.225,82.269,0.034,82.269,89.976,5.557,0.001,28.61,-80.599,0.502,-4.769e-7,-3.716,0.003,77.536,89.963,2330,290,0.392,8.311e-4,9.788,129.842,99.585,5.262,0,0,0.988,0.562,0.467,0.014,0.081,0.562,0.132,0.708,4.007e-4,0,0,0,0,-0.013,1.786,90,6.507,866.125,0.001,335.242,0.106,3.66e6,5.75,25.967,0.05,0.14,0.005
13.063,1308.387,1308.387,34.149,34.598,-10.216,10.216,82.547,0.035,82.547,89.976,5.557,0.013,28.61,-80.599,0.571,-4.86e-7,-3.176,0.003,77.364,89.962,2330,290,0.392,8.311e-4,9.788,129.72,99.585,5.241,0,0,0.962,0.563,0.468,0.014,0.081,0.563,0.151,0.8,-9.85e-5,0,0,0,0,-0.01,1.742,90,6.495,865.942,0.001,335.235,0.104,3.607e6,5.75,25.967,0.05,0.14,0.004
13.113,1310.082,1310.082,33.639,34.095,-10.206,10.206,82.825,0.035,82.825,89.976,5.558,0.02,28.61,-80.599,0.617,-4.729e-7,-2.559,0.003,77.22,89.962,2330,290,0.392,8.311e-4,9.788,129.639,99.585,5.227,0,0,0.936,0.564,0.47,0.014,0.081,0.565,0.163,0.86,-2.322e-4,0,0,0,0,-0.006,1.692,90,6.484,865.762,0.001,335.228,0.103,3.553e6,5.75,25.967,0.05,0.14,0.004
13.163,1311.751,1311.751,33.129,33.592,-10.188,10.188,83.103,0.035,83.103,89.976,5.558,0.013,28.61,-80.599,0.442,-4.62e-7,-2.071,0.003,77.105,89.962,2330,290,0.392,8.311e-4,9.788,129.944,99.585,5.28,0,0,0.911,0.565,0.471,0.014,0.081,0.565,0.116,0.618,-4.824e-4,0,0,0,0,-0.004,1.757,90,6.474,865.584,0.001,335.222,0.101,3.503e6,5.75,25.967,0.05,0.141,0.004
13.213,1313.394,1313.394,32.62,33.09,-10.176,10.176,83.38,0.035,83.38,89.976,5.558,0.016,28.61,-80.599,0.429,-4.583e-7,-1.658,0.003,77.012,89.962,2330,290,0.392,8.311e-4,9.788,129.968,99.585,5.284,0,0,0.886,0.566,0.472,0.014,0.08,0.567,0.113,0.598,-1.555e-4,0,0,0,0,-0.003,1.709,90,6.463,865.409,0.001,335.215,0.1,3.45e6,5.75,25.967,0.05,0.141,0.004
13.263,1315.013,1315.013,32.111,32.588,-10.161,10.161,83.658,0.036,83.658,89.976,5.556,0.036,28.61,-80.599,0.313,-4.687e-7,-1.314,0.003,76.939,89.961,2330,290,0.392,8.311e-4,9.788,130.172,99.585,5.32,0,0,0.861,0.568,0.473,0.014,0.08,0.568,0.082,0.438,2.131e-4,0,0,0,0,-0.002,1.708,90,6.452,865.237,0.001,335.209,0.098,3.398e6,5.75,25.967,0.05,0.141,0.004
13.313,1316.606,1316.606,31.603,32.088,-10.145,10.146,83.936,0.036,83.936,89.975,5.554,0.057,28.61,-80.599,0.177,-4.692e-7,-1.118,0.003,76.878,89.961,2330,290,0.392,8.311e-4,9.788,130.416,99.585,5.362,0,0,0.837,0.569,0.475,0.014,0.08,0.569,0.046,0.248,2.681e-4,0,0,0,0,-0.001,1.71,90,6.442,865.068,0.001,335.203,0.097,3.347e6,5.75,25.967,0.05,0.142,0.004
13.363,1318.173,1318.173,31.096,31.588,-10.135,10.135,84.214,0.036,84.214,89.975,5.551,0.055,28.61,-80.599,0.182,-4.695e-7,-0.951,0.003,76.826,89.96,2330,290,0.392,8.311e-4,9.788,130.406,99.585,5.36,0,0,0.813,0.57,0.476,0.014,0.08,0.57,0.047,0.255,-3.574e-4,0,0,0,0,-0.001,1.623,90,6.432,864.901,0.001,335.197,0.095,3.293e6,5.75,25.967,0.05,0.142,0.004
13.413,1319.715,1319.715,30.59,31.089,-10.118,10.118,84.491,0.036,84.491,89.975,5.548,0.085,28.61,-80.599,0.024,-4.691e-7,0.868,-4.249e-4,76.782,89.96,2330,290,0.392,8.311e-4,9.788,130.695,99.585,5.41,0,0,0.79,0.572,0.477,0.014,0.08,0.572,0.006,0.032,-6.371e-6,0,0,0,0,8.942e-4,1.651,90,6.422,864.737,0.001,335.191,0.094,3.243e6,5.75,25.967,0.05,0.142,0.004
13.463,1321.232,1321.232,30.085,30.591,-10.098,10.099,84.768,0.037,84.768,89.975,5.542,0.127,28.61,-80.599,0.323,-4.675e-7,1.027,-0.003,76.735,89.959,2330,290,0.392,8.311e-4,9.788,130.153,99.585,5.316,0,0,0.768,0.573,0.479,0.014,0.08,0.573,0.084,0.447,3.508e-4,0,0,0,0,0.001,1.729,90,6.412,864.576,0.001,335.185,0.092,3.193e6,5.75,25.967,0.05,0.143,0.004
13.513,1322.724,1322.724,29.58,30.094,-10.087,10.088,85.045,0.037,85.045,89.975,5.536,0.132,28.61,-80.599,0.385,-4.659e-7,1.294,-0.003,76.677,89.959,2330,290,0.392,8.311e-4,9.788,130.041,99.585,5.297,0,0,0.745,0.574,0.48,0.014,0.08,0.574,0.101,0.533,1.074e-4,0,0,0,0,0.002,1.679,90,6.402,864.417,0.001,335.179,0.091,3.141e6,5.75,25.967,0.05,0.143,0.004
13.563,1324.19,1324.19,29.076,29.597,-10.074,10.075,85.322,0.037,85.322,89.975,5.529,0.144,28.61,-80.599,0.495,-4.594e-7,1.618,-0.003,76.605,89.958,2330,290,0.392,8.311e-4,9.788,129.846,99.585,5.263,0,0,0.723,0.576,0.482,0.014,0.08,0.576,0.13,0.683,2.366e-4,0,0,0,0,0.003,1.661,90,6.393,864.261,0.001,335.173,0.089,3.089e6,5.75,25.967,0.05,0.143,0.004
13.613,1325.631,1325.631,28.573,29.101,-10.063,10.064,85.598,0.038,85.598,89.975,5.522,0.149,28.61,-80.599,0.561,-4.575e-7,2.009,-0.003,76.514,89.958,2330,290,0.392,8.311e-4,9.788,129.731,99.585,5.243,0,0,0.701,0.577,0.483,0.014,0.08,0.578,0.148,0.77,-4.336e-4,0,0,0,0,0.005,1.627,90,6.383,864.108,0.001,335.167,0.088,3.038e6,5.75,25.967,0.05,0.143,0.004
13.663,1327.047,1327.047,28.07,28.606,-10.057,10.058,85.874,0.038,85.874,89.975,5.515,0.131,28.61,-80.599,0.461,-4.597e-7,2.356,-0.003,76.405,89.957,2330,290,0.392,8.311e-4,9.788,129.906,99.585,5.273,0,0,0.678,0.579,0.485,0.014,0.08,0.579,0.121,0.631,1.926e-4,0,0,0,0,0.008,1.513,90,6.374,863.957,0.001,335.162,0.086,2.984e6,5.75,25.967,0.05,0.144,0.004
13.713,1328.438,1328.438,27.567,28.112,-10.048,10.049,86.15,0.038,86.15,89.975,5.508,0.129,28.61,-80.599,0.474,-4.606e-7,2.651,-0.003,76.28,89.957,2330,290,0.392,8.311e-4,9.788,129.881,99.585,5.269,0,0,0.656,0.58,0.486,0.014,0.08,0.58,0.125,0.647,3.639e-4,0,0,0,0,0.01,1.464,90,6.365,863.809,0.001,335.156,0.085,2.932e6,5.75,25.967,0.05,0.144,0.004
13.763,1329.804,1329.804,27.065,27.618,-10.035,10.036,86.425,0.038,86.425,89.975,5.501,0.146,28.61,-80.599,0.641,-4.568e-7,3.011,-0.003,76.139,89.957,2330,290,0.392,8.311e-4,9.788,129.589,99.585,5.218,0,0,0.636,0.582,0.488,0.014,0.08,0.582,0.17,0.873,4.209e-4,0,0,0,0,0.014,1.499,90,6.356,863.664,0.001,335.151,0.083,2.882e6,5.75,25.967,0.05,0.144,0.004
13.813,1331.145,1331.145,26.563,27.126,-10.023,10.025,86.7,0.039,86.7,89.975,5.494,0.155,28.61,-80.599,0.753,-4.502e-7,3.433,-0.003,75.978,89.956,2330,290,0.392,8.311e-4,9.788,129.396,99.585,5.184,0,0,0.616,0.583,0.489,0.014,0.08,0.584,0.2,1.02,-3.802e-4,0,0,0,0,0.018,1.512,90,6.348,863.521,0.001,335.146,0.082,2.832e6,5.75,25.967,0.05,0.144,0.003
13.863,1332.46,1332.46,26.063,26.634,-10.014,10.015,86.974,0.039,86.974,89.974,5.486,0.158,28.61,-80.599,0.812,-4.596e-7,3.914,-0.003,75.794,89.956,2330,290,0.392,8.311e-4,9.788,129.293,99.585,5.167,0,0,0.596,0.585,0.491,0.014,0.08,0.586,0.217,1.096,-7.549e-5,0,0,0,0,0.025,1.506,90,6.339,863.381,0.001,335.14,0.081,2.781e6,5.75,25.967,0.05,0.145,0.003
13.913,1333.751,1333.751,25.562,26.143,-10.01,10.011,87.249,0.039,87.249,89.974,5.479,0.133,28.61,-80.599,0.636,-4.7e-7,4.309,-0.002,75.588,89.956,2330,290,0.392,8.311e-4,9.788,129.596,99.585,5.219,0,0,0.575,0.586,0.492,0.014,0.08,0.587,0.168,0.848,9.778e-5,0,0,0,0,0.031,1.394,90,6.331,863.244,0.001,335.135,0.079,2.728e6,5.75,25.967,0.05,0.145,0.003
13.963,1335.017,1335.017,25.062,25.652,-9.999,10,87.522,0.039,87.522,89.974,5.472,0.144,28.61,-80.599,0.77,-4.743e-7,4.664,-0.003,75.364,89.955,2330,290,0.392,8.311e-4,9.788,129.364,99.585,5.179,0,0,0.556,0.588,0.494,0.014,0.08,0.589,0.205,1.025,-3.256e-4,0,0,0,0,0.038,1.434,90,6.322,863.11,0.001,335.13,0.078,2.679e6,5.75,25.967,0.05,0.145,0.003
14.013,1336.257,1336.257,24.562,25.163,-9.979,9.981,87.796,0.04,87.796,89.974,5.464,0.191,28.61,-80.599,1.242,-4.707e-7,5.192,-0.003,75.119,89.955,2330,290,0.392,8.311e-4,9.788,128.571,99.585,5.041,0,0,0.541,0.589,0.496,0.014,0.08,0.592,0.338,1.654,-3.523e-4,0,0,0,0,0.048,1.637,90,6.314,862.978,0.001,335.125,0.076,2.635e6,5.75,25.967,0.05,0.146,0.003
14.063,1337.473,1337.473,24.064,24.674,-9.964,9.966,88.069,0.04,88.069,89.974,5.453,0.217,28.61,-80.599,1.543,-4.792e-7,5.898,-0.004,74.842,89.955,2330,290,0.392,8.311e-4,9.788,128.081,99.585,4.956,0,0,0.525,0.591,0.497,0.014,0.08,0.595,0.425,2.041,-4.764e-5,0,0,0,0,0.065,1.767,90,6.306,862.848,0.001,335.121,0.075,2.589e6,5.75,25.967,0.05,0.146,0.003
14.113,1338.664,1338.664,23.566,24.186,-9.954,9.957,88.341,0.04,88.341,89.974,5.442,0.221,28.61,-80.599,1.643,-4.902e-7,6.663,-0.004,74.528,89.955,2330,290,0.392,8.311e-4,9.788,127.921,99.585,4.928,0,0,0.507,0.593,0.499,0.014,0.08,0.597,0.454,2.154,7.409e-5,0,0,0,0,0.086,1.814,90,6.299,862.722,0.001,335.116,0.074,2.54e6,5.75,25.967,0.05,0.146,0.003
14.163,1339.829,1339.829,23.068,23.699,-9.945,9.948,88.613,0.04,88.613,89.974,5.431,0.222,28.61,-80.599,1.723,-4.725e-7,7.425,-0.004,74.176,89.955,2330,290,0.392,8.311e-4,9.788,127.794,99.585,4.906,0,0,0.49,0.594,0.501,0.014,0.08,0.6,0.478,2.235,3.699e-4,0,0,0,0,0.11,1.863,90,6.291,862.598,0.001,335.111,0.072,2.492e6,5.75,25.967,0.05,0.146,0.003
14.213,1340.97,1340.97,22.571,23.213,-9.934,9.937,88.884,0.041,88.884,89.974,5.42,0.233,28.61,-80.599,1.911,-4.72e-7,8.215,-0.004,73.785,89.955,2330,290,0.392,8.311e-4,9.788,127.498,99.585,4.855,0,0,0.474,0.596,0.502,0.014,0.08,0.602,0.535,2.455,-7.008e-5,0,0,0,0,0.14,1.969,90,6.284,862.476,0.001,335.107,0.071,2.446e6,5.75,25.967,0.05,0.147,0.003
14.263,1342.087,1342.087,22.075,22.728,-9.924,9.927,89.155,0.041,89.155,89.974,5.408,0.238,28.61,-80.599,2.043,-4.577e-7,9.041,-0.004,73.353,89.955,2330,290,0.392,8.311e-4,9.788,127.294,99.585,4.819,0,0,0.459,0.598,0.504,0.014,0.08,0.605,0.575,2.593,6.266e-5,0,0,0,0,0.176,2.059,90,6.276,862.357,0.001,335.102,0.07,2.4e6,5.75,25.967,0.05,0.147,0.003
14.313,1343.178,1343.178,21.579,22.243,-9.916,9.919,89.425,0.041,89.425,89.974,5.396,0.236,28.61,-80.599,2.102,-4.512e-7,9.846,-0.004,72.881,89.956,2330,290,0.392,8.311e-4,9.788,127.204,99.585,4.803,0,0,0.443,0.6,0.506,0.014,0.08,0.607,0.593,2.629,-2.632e-4,0,0,0,0,0.218,2.127,90,6.269,862.241,0.001,335.098,0.068,2.354e6,5.75,25.967,0.05,0.147,0.003
14.363,1344.244,1344.244,21.083,21.76,-9.907,9.91,89.694,0.041,89.694,89.974,5.384,0.236,28.61,-80.599,2.189,-4.404e-7,10.668,-0.004,72.368,89.956,2330,290,0.392,8.311e-4,9.788,127.071,99.585,4.78,0,0,0.427,0.601,0.508,0.014,0.08,0.61,0.619,2.695,-4.395e-4,0,0,0,0,0.266,2.215,90,6.262,862.128,0.001,335.094,0.067,2.308e6,5.75,25.967,0.05,0.148,0.003
14.413,1345.286,1345.286,20.588,21.278,-9.91,9.912,89.963,0.042,89.963,89.973,5.374,0.195,28.61,-80.599,1.814,-4.51e-7,11.36,-0.003,71.817,89.956,2330,290,0.392,8.311e-4,9.788,127.648,99.585,4.881,0,0,0.408,0.604,0.51,0.014,0.08,0.609,0.505,2.152,1.305e-4,0,0,0,0,0.315,2.119,90,6.256,862.017,0.001,335.09,0.065,2.256e6,5.75,25.967,0.05,0.148,0.003
14.463,1346.303,1346.303,20.092,20.796,-9.907,9.908,90.232,0.042,90.232,89.973,5.364,0.179,28.61,-80.599,1.687,-4.471e-7,11.91,-0.002,71.235,89.957,2330,290,0.392,8.311e-4,9.788,127.847,99.585,4.915,0,0,0.392,0.606,0.512,0.014,0.08,0.611,0.468,1.937,-1.662e-4,0,0,0,0,0.361,2.129,90,6.249,861.909,0.001,335.086,0.064,2.208e6,5.75,25.967,0.05,0.148,0.003
14.513,1347.296,1347.296,19.597,20.316,-9.899,9.9,90.5,0.042,90.5,89.973,5.355,0.178,28.61,-80.599,1.763,-4.443e-7,12.441,-0.002,70.626,89.957,2330,290,0.392,8.311e-4,9.788,127.727,99.585,4.894,0,0,0.378,0.607,0.514,0.014,0.08,0.613,0.49,1.988,4.324e-4,0,0,0,0,0.411,2.221,90,6.243,861.803,0.001,335.082,0.063,2.163e6,5.75,25.967,0.05,0.149,0.003
14.563,1348.263,1348.263,19.102,19.837,-9.897,9.899,90.767,0.043,90.767,89.973,5.347,0.157,28.61,-80.599,1.552,-4.474e-7,12.898,-8.689e-4,69.992,89.957,2330,290,0.392,8.311e-4,9.788,128.063,99.585,4.953,0,0,0.361,0.61,0.516,0.014,0.08,0.614,0.428,1.656,1.513e-5,0,0,0,0,0.462,2.201,90,6.236,861.7,0.001,335.078,0.061,2.114e6,5.75,25.967,0.05,0.149,0.003
14.613,1349.206,1349.206,18.608,19.359,-9.894,9.895,91.034,0.043,91.035,89.973,5.339,0.145,28.61,-80.599,1.456,-4.419e-7,13.275,1.752e-4,69.337,89.958,2330,290,0.392,8.311e-4,9.788,128.216,99.585,4.979,0,0,0.346,0.612,0.518,0.014,0.08,0.616,0.4,1.478,1.467e-4,0,0,0,0,0.512,2.223,90,6.23,861.6,0.001,335.074,0.06,2.068e6,5.75,25.967,0.05,0.149,0.003
14.663,1350.124,1350.124,18.113,18.882,-9.891,9.892,91.301,0.043,91.301,89.973,5.332,0.132,28.61,-80.599,1.335,-4.436e-7,13.598,0.002,68.665,89.958,2330,290,0.392,8.311e-4,9.788,128.413,99.585,5.014,0,0,0.332,0.614,0.52,0.014,0.08,0.617,0.364,1.264,2.971e-4,0,0,0,0,0.562,2.233,90,6.224,861.503,0.001,335.071,0.059,2.02e6,5.75,25.967,0.05,0.15,0.002
14.713,1351.017,1351.017,17.619,18.406,-9.89,9.89,91.568,0.043,91.568,89.973,5.326,0.115,28.61,-80.599,1.117,-4.439e-7,13.831,0.005,67.979,89.959,2330,290,0.392,8.311e-4,9.788,128.771,99.585,5.076,0,0,0.317,0.616,0.523,0.014,0.08,0.619,0.302,0.923,-1.166e-4,0,0,0,0,0.611,2.202,90,6.218,861.408,0.001,335.067,0.057,1.972e6,5.75,25.967,0.05,0.15,0.002
14.763,1351.886,1351.886,17.124,17.932,-9.881,9.882,91.834,0.044,91.834,89.973,5.321,0.12,28.61,-80.599,1.275,-4.435e-7,14.031,0.004,67.283,89.959,2330,290,0.392,8.311e-4,9.788,128.511,99.585,5.031,0,0,0.304,0.618,0.525,0.014,0.08,0.621,0.347,1.089,-4.947e-4,0,0,0,0,0.657,2.301,90,6.213,861.315,0.001,335.064,0.056,1.929e6,5.75,25.967,0.05,0.15,0.002
14.813,1352.73,1352.73,16.631,17.459,-9.869,9.87,92.1,0.044,92.1,89.973,5.314,0.133,28.61,-80.599,1.576,-4.442e-7,14.303,0.003,66.575,89.959,2330,290,0.392,8.311e-4,9.788,128.023,99.585,4.946,0,0,0.293,0.621,0.527,0.014,0.08,0.625,0.434,1.437,2.071e-4,0,0,0,0,0.712,2.441,90,6.207,861.225,0.001,335.06,0.055,1.888e6,5.75,25.967,0.05,0.15,0.002
