t_s,lat_deg,lon_deg,alt_raw,alt_m,sats,fix,horzv,vertv,head
120.0,34.5012991,-116.9471731,6015,1833.372,16,3,13,-73,174
121.0,34.5012581,-116.9471707,5944,1811.7312000000002,16,3,15,-69,175
122.0,34.5012122,-116.9471693,5873,1790.0904,16,3,19,-72,-179
123.0,34.5011606,-116.9471713,5802,1768.4496000000001,16,3,19,-65,173
124.0,34.501111,-116.9471891,5739,1749.2472,16,3,14,-60,-152
125.0,34.5010758,-116.9472158,5680,1731.2640000000001,15,3,21,-59,-141
126.0,34.5010264,-116.9472607,5617,1712.0616,15,3,22,-66,-147
127.0,34.5009681,-116.9472882,5550,1691.64,15,3,22,-65,-163
128.0,34.5009199,-116.9472988,5485,1671.828,16,3,15,-62,174
129.0,34.5008624,-116.9472945,5426,1653.8448,16,3,22,-58,-179
131.0,34.5007321,-116.9472784,5314,1619.7072,16,3,21,-54,165
132.0,34.5006798,-116.9472522,5260,1603.248,16,3,20,-56,147
133.0,34.5006381,-116.9472196,5202,1585.5696,16,3,16,-59,148
134.0,34.5006075,-116.9472027,5141,1566.9768000000001,16,3,9,-60,159
135.0,34.5005884,-116.9471983,5082,1548.9936,16,3,5,-57,163
136.0,34.5005785,-116.9471966,5027,1532.2296000000001,15,3,2,-54,-170
137.0,34.5005687,-116.9471985,4970,1514.856,16,3,3,-57,-151
138.0,34.5005629,-116.9472186,4913,1497.4824,15,3,10,-55,-96
139.0,34.5005649,-116.9472508,4859,1481.0232,16,3,10,-52,-74
139.0,34.5005649,-116.9472508,4859,1481.0232,16,3,10,-52,-74
140.0,34.5005764,-116.9472785,4807,1465.1736,16,3,8,-54,-61
140.0,34.5005764,-116.9472785,4807,1465.1736,16,3,8,-54,-61
141.0,34.5005793,-116.9473146,4753,1448.7144,16,3,11,-54,-90
142.0,34.5005722,-116.9473561,4698,1431.9504000000002,16,3,15,-53,-98
143.0,34.5005762,-116.9474099,4646,1416.1008000000002,15,3,20,-51,-80
144.0,34.500579,-116.9474856,4593,1399.9464,15,3,24,-53,-92
145.0,34.5005689,-116.9475621,4539,1383.4872,14,3,22,-55,-101
146.0,34.5005527,-116.9476333,4482,1366.1136000000001,15,3,22,-55,-111
147.0,34.5005222,-116.9476965,4427,1349.3496,15,3,22,-55,-126
148.0,34.5004889,-116.9477413,4370,1331.976,15,3,14,-58,-138
149.0,34.5004583,-116.9477655,4312,1314.2976,16,3,10,-56,-147
150.0,34.5004369,-116.9477792,4257,1297.5336,15,3,7,-55,-144
151.0,34.5004227,-116.9477966,4200,1280.16,16,3,8,-56,-118
152.0,34.5004101,-116.9478218,4142,1262.4816,16,3,10,-57,-119
153.0,34.5003975,-116.9478657,4085,1245.1080000000002,15,3,15,-56,-106
154.0,34.5003835,-116.9479251,4029,1228.0392000000002,15,3,21,-56,-100
155.0,34.500375,-116.9480039,3974,1211.2752,15,3,25,-54,-85
156.0,34.5003769,-116.9481017,3919,1194.5112000000001,15,3,34,-59,-92
157.0,34.5003689,-116.9482007,3858,1175.9184,15,3,27,-58,-98
158.0,34.5003601,-116.948291,3802,1158.8496,15,3,26,-54,-95
159.0,34.5003625,-116.9483776,3749,1142.6952,16,3,25,-50,-85
160.0,34.5003688,-116.9484536,3699,1127.4552,15,3,20,-50,-88
161.0,34.5003642,-116.9485128,3647,1111.6056,16,3,16,-51,-86
162.0,34.5003703,-116.9485677,3596,1096.0608,16,3,10,-57,-70
163.0,34.5003702,-116.9486031,3553,1082.9544,16,3,13,-29,-99
164.0,34.500341,-116.9486403,3542,1079.6016,14,3,23,-29,-154
165.0,34.5003234,-116.9485983,3519,1072.5912,15,3,14,-16,75
166.0,34.5003139,-116.9485602,3506,1068.6288,16,3,13,-12,112
167.0,34.5003147,-116.9485101,3493,1064.6664,16,3,13,-15,57
168.0,34.5003341,-116.9484881,3479,1060.3992,14,3,5,-15,22
169.0,34.5003544,-116.9484816,3464,1055.8272,15,3,8,-16,15
170.0,34.5003835,-116.9484715,3448,1050.9504,15,3,11,-13,-1
171.0,34.500417,-116.9484865,3435,1046.988,15,3,14,-13,-41
172.0,34.5004445,-116.9485168,3422,1043.0256,15,3,13,-11,-41
173.0,34.500465,-116.9485493,3410,1039.3680000000002,15,3,13,-13,-64
174.0,34.5004742,-116.9485843,3397,1035.4056,16,3,10,-12,-87
175.0,34.5004607,-116.948614,3383,1031.1384,16,3,12,-15,-137
176.0,34.5004357,-116.9486373,3367,1026.2616,15,3,9,-17,-145
177.0,34.5004128,-116.9486337,3350,1021.08,16,3,12,-20,147
178.0,34.5003845,-116.9485956,3329,1014.6792,15,3,16,-18,117
179.0,34.500384,-116.9485455,3311,1009.1928,15,3,15,-16,77
180.0,34.5004036,-116.9484999,3294,1004.0112,13,3,17,-17,49
181.0,34.5004462,-116.9484705,3275,998.22,15,3,18,-17,17
182.0,34.5004837,-116.948463,3259,993.3432,16,3,9,-15,0
183.0,34.5005041,-116.9484705,3243,988.4664,15,3,6,-17,-43
184.0,34.5005095,-116.948488,3225,982.98,14,3,5,-17,-88
185.0,34.5005019,-116.9485029,3211,978.7128,15,3,5,-16,-168
186.0,34.5004809,-116.9485003,3196,974.1408,16,3,8,-14,-170
187.0,34.5004544,-116.9484935,3184,970.4832,16,3,11,-12,145
188.0,34.5004398,-116.9484563,3173,967.1304,14,3,15,-12,86
191.0,34.5005248,-116.9483775,3134,955.2432,16,3,16,-13,-3
192.0,34.5005638,-116.9483958,3120,950.976,13,3,12,-13,-37
193.0,34.5005862,-116.9484238,3106,946.7088,14,3,12,-12,-47
194.0,34.500608,-116.9484569,3093,942.7464,14,3,12,-12,-67
195.0,34.5005991,-116.948487,3081,939.0888,15,3,12,-13,-151
196.0,34.5005731,-116.9484913,3070,935.7360000000001,15,3,5,-11,-178
197.0,34.5005668,-116.9484826,3058,932.0784000000001,14,3,8,-14,106
198.0,34.500568,-116.9484447,3042,927.2016000000001,15,3,14,-15,66
198.0,34.500568,-116.9484447,3042,927.2016000000001,15,3,14,-15,66
199.0,34.5005963,-116.9484089,3025,922.0200000000001,15,3,13,-18,19
199.0,34.5005963,-116.9484089,3025,922.0200000000001,15,3,13,-18,19
200.0,34.500624,-116.9484129,3008,916.8384000000001,15,3,7,-17,-14
200.0,34.500624,-116.9484129,3008,916.8384000000001,15,3,7,-17,-14
201.0,34.5006401,-116.9484177,2989,911.0472000000001,14,3,6,-17,-38
202.0,34.5006475,-116.9484488,2969,904.9512000000001,15,3,11,-20,-96
203.0,34.5006355,-116.9484792,2951,899.4648000000001,15,3,9,-18,-134
204.0,34.500608,-116.9484928,2930,893.0640000000001,15,3,13,-20,-176
205.0,34.5005714,-116.9484942,2910,886.9680000000001,14,3,12,-19,-176
206.0,34.5005333,-116.9484862,2891,881.1768000000001,15,3,16,-17,157
207.0,34.5005081,-116.9484583,2875,876.3000000000001,15,3,6,-18,85
211.0,34.5005447,-116.9484634,2825,861.0600000000001,15,3,0,0,-85
212.0,34.5005408,-116.9484654,2826,861.3648000000001,15,3,0,0,53
214.0,34.5005403,-116.9484644,2826,861.3648000000001,15,3,0,0,-51
214.0,34.5005403,-116.9484644,2826,861.3648000000001,15,3,0,0,-51
856.2000000476837,34.5007147,-116.9485107,2813,857.4024000000001,12,3,0,0,46
